,i,algorithm,execution Time
194,9,mogeaarm,1.6185524463653564
195,9,mogsaarm,2.126744508743286
196,9,mossoarm,1.2118616104125977
197,9,mowoaarm,0.8093564510345459
198,9,mososarm,4.01821756362915
199,9,mocssarm,4.890118360519409
200,10,mocsoarm,1.223388433456421
201,10,mopso,0.7920479774475098
202,10,nsgaii,1.151078701019287
203,10,hmofaarm,1.2765100002288818
204,10,mosaarm,40.17895841598511
205,10,mowsaarm,8.736313581466675
206,10,mocatsoarm,1.2252016067504883
207,10,motlboarm,2.489780902862549
208,10,mofpaarm,1.6192545890808105
209,10,moaloarm,4.7688889503479
210,10,modaarm,1.2900681495666504
211,10,mohsbotsarm,47.31564450263977
212,10,modearm,1.6013915538787842
213,10,nshsdearm,1.2540955543518066
214,10,mogeaarm,1.6181113719940186
215,10,mogsaarm,2.1519949436187744
216,10,mossoarm,1.2123866081237793
217,10,mowoaarm,0.8087179660797119
218,10,mososarm,4.019002437591553
219,10,mocssarm,3.9870095252990723
220,11,mocsoarm,1.2361185550689697
221,11,mopso,0.798579216003418
222,11,nsgaii,1.1740741729736328
223,11,hmofaarm,1.275622844696045
224,11,mosaarm,40.09486699104309
225,11,mowsaarm,8.747036695480347
226,11,mocatsoarm,0.9462828636169434
227,11,motlboarm,2.591716766357422
228,11,mofpaarm,1.6068305969238281
229,11,moaloarm,4.804121732711792
230,11,modaarm,1.2850136756896973
231,11,mohsbotsarm,46.871554374694824
232,11,modearm,1.5930190086364746
233,11,nshsdearm,1.2570879459381104
234,11,mogeaarm,1.625093936920166
235,11,mogsaarm,2.1509430408477783
236,11,mossoarm,1.2161118984222412
237,11,mowoaarm,0.7940471172332764
238,11,mososarm,4.016117572784424
239,11,mocssarm,4.891131401062012
240,12,mocsoarm,1.226954460144043
241,12,mopso,0.7923176288604736
242,12,nsgaii,1.1507635116577148
243,12,hmofaarm,1.2710237503051758
244,12,mosaarm,40.02418899536133
245,12,mowsaarm,8.730967283248901
246,12,mocatsoarm,1.096010446548462
247,12,motlboarm,3.2290244102478027
248,12,mofpaarm,1.6141242980957031
249,12,moaloarm,4.91291356086731
250,12,modaarm,1.2955706119537354
251,12,mohsbotsarm,47.10501527786255
252,12,modearm,1.5931317806243896
253,12,nshsdearm,1.26395845413208
254,12,mogeaarm,1.6351711750030518
255,12,mogsaarm,2.1587893962860107
256,12,mossoarm,1.213224172592163
257,12,mowoaarm,0.8081212043762207
258,12,mososarm,4.021012544631958
259,12,mocssarm,4.961121082305908
260,13,mocsoarm,1.2143418788909912
261,13,mopso,0.7986156940460205
262,13,nsgaii,1.152259349822998
263,13,hmofaarm,1.269871711730957
264,13,mosaarm,39.98801875114441
265,13,mowsaarm,8.694427728652954
266,13,mocatsoarm,1.12727952003479
267,13,motlboarm,2.53898024559021
268,13,mofpaarm,1.607025384902954
269,13,moaloarm,4.939842462539673
270,13,modaarm,1.2945713996887207
271,13,mohsbotsarm,46.94818925857544
272,13,modearm,1.5901119709014893
273,13,nshsdearm,1.2754433155059814
274,13,mogeaarm,1.6466903686523438
275,13,mogsaarm,2.158024311065674
276,13,mossoarm,1.2080752849578857
277,13,mowoaarm,0.7854983806610107
278,13,mososarm,4.010613679885864
279,13,mocssarm,4.085087060928345
280,14,mocsoarm,1.2249867916107178
281,14,mopso,0.8056573867797852
282,14,nsgaii,1.1410996913909912
283,14,hmofaarm,1.2723758220672607
284,14,mosaarm,40.16395711898804
285,14,mowsaarm,8.674890041351318
286,14,mocatsoarm,0.9360380172729492
287,14,motlboarm,2.4968292713165283
288,14,mofpaarm,1.60725736618042
289,14,moaloarm,4.95845103263855
290,14,modaarm,1.3255481719970703
291,14,mohsbotsarm,46.94013690948486
292,14,modearm,1.5888559818267822
293,14,nshsdearm,1.2581369876861572
294,14,mogeaarm,1.6235244274139404
295,14,mogsaarm,2.1787943840026855
296,14,mossoarm,1.190948724746704
297,14,mowoaarm,0.7951195240020752
298,14,mososarm,4.000204086303711
299,14,mocssarm,15.459809064865112
300,15,mocsoarm,1.2394285202026367
301,15,mopso,0.8178863525390625
302,15,nsgaii,1.1670897006988525
303,15,hmofaarm,1.2749664783477783
304,15,mosaarm,40.124043703079224
305,15,mowsaarm,8.742027521133423
306,15,mocatsoarm,1.0159568786621094
307,15,motlboarm,2.4314985275268555
308,15,mofpaarm,1.6145124435424805
309,15,moaloarm,4.992185354232788
310,15,modaarm,1.2208342552185059
311,15,mohsbotsarm,47.23711109161377
312,15,modearm,1.6380107402801514
313,15,nshsdearm,1.2713851928710938
314,15,mogeaarm,1.649221658706665
315,15,mogsaarm,2.080869197845459
316,15,mossoarm,1.224884271621704
317,15,mowoaarm,0.8085155487060547
318,15,mososarm,4.068729877471924
319,15,mocssarm,8.44198989868164
320,16,mocsoarm,1.2613263130187988
321,16,mopso,0.8539419174194336
322,16,nsgaii,1.1717545986175537
323,16,hmofaarm,1.3077375888824463
324,16,mosaarm,40.8066782951355
325,16,mowsaarm,8.950975179672241
326,16,mocatsoarm,1.0388100147247314
327,16,motlboarm,2.447902202606201
328,16,mofpaarm,1.6448874473571777
329,16,moaloarm,5.1011269092559814
330,16,modaarm,1.2771947383880615
331,16,mohsbotsarm,48.303417921066284
332,16,modearm,1.6292812824249268
333,16,nshsdearm,1.320326328277588
334,16,mogeaarm,1.6691749095916748
335,16,mogsaarm,2.1861541271209717
336,16,mossoarm,1.2257227897644043
337,16,mowoaarm,0.835792064666748
338,16,mososarm,4.1050262451171875
339,16,mocssarm,9.933069944381714
340,17,mocsoarm,1.197798728942871
341,17,mopso,0.8267896175384521
342,17,nsgaii,1.160895824432373
343,17,hmofaarm,1.28456449508667
344,17,mosaarm,40.24716377258301
345,17,mowsaarm,8.7712082862854
346,17,mocatsoarm,0.814781665802002
347,17,motlboarm,2.4929239749908447
348,17,mofpaarm,1.6156799793243408
349,17,moaloarm,5.162030935287476
350,17,modaarm,1.2506828308105469
351,17,mohsbotsarm,47.41285681724548
352,17,modearm,1.5997505187988281
353,17,nshsdearm,1.2676103115081787
354,17,mogeaarm,1.6446027755737305
355,17,mogsaarm,2.1672050952911377
356,17,mossoarm,1.2460644245147705
357,17,mowoaarm,0.8088634014129639
358,17,mososarm,4.085079193115234
359,17,mocssarm,12.413358926773071
360,18,mocsoarm,1.2333958148956299
361,18,mopso,0.8228247165679932
362,18,nsgaii,1.1519198417663574
363,18,hmofaarm,1.261164903640747
364,18,mosaarm,40.11959362030029
365,18,mowsaarm,8.697967767715454
366,18,mocatsoarm,1.2177708148956299
367,18,motlboarm,2.445073366165161
368,18,mofpaarm,1.6027395725250244
369,18,moaloarm,5.1507227420806885
370,18,modaarm,1.3573956489562988
371,18,mohsbotsarm,47.702685594558716
372,18,modearm,1.5884718894958496
373,18,nshsdearm,1.2606558799743652
374,18,mogeaarm,1.6775150299072266
375,18,mogsaarm,2.147979974746704
376,18,mossoarm,1.1618423461914062
377,18,mowoaarm,0.8407526016235352
378,18,mososarm,4.02117133140564
379,18,mocssarm,9.159379959106445
380,19,mocsoarm,1.2267193794250488
381,19,mopso,0.90159010887146
382,19,nsgaii,1.2558362483978271
383,19,hmofaarm,1.3224635124206543
384,19,mosaarm,40.10035061836243
385,19,mowsaarm,8.67789101600647
386,19,mocatsoarm,1.030245304107666
387,19,motlboarm,2.3792059421539307
388,19,mofpaarm,1.608698844909668
389,19,moaloarm,5.127845287322998
390,19,modaarm,1.3242504596710205
391,19,mohsbotsarm,46.97553730010986
392,19,modearm,1.5869450569152832
393,19,nshsdearm,1.2875568866729736
394,19,mogeaarm,1.6306400299072266
395,19,mogsaarm,2.1512482166290283
396,19,mossoarm,1.3214662075042725
397,19,mowoaarm,0.9095673561096191
398,19,mososarm,4.0726377964019775
399,19,mocssarm,9.316177129745483
